Price,Nifty_Close,Nifty_High,Nifty_Low,Nifty_Open,Nifty_Volume,SP500_Close,Nifty_pct_change,SP500_pct_change,Nifty_up,SP500_up
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^GSPC,,,,
Date,,,,,,,,,,
2014-11-07,8337.0,8360.349609375,8290.25,8331.849609375,153400,2031.9200439453125,-0.00015588365949248395,0.002854524225796906,0,1
2014-11-10,8344.25,8383.0498046875,8304.4501953125,8337.7998046875,130700,2038.260009765625,0.000869617368358,0.004126419089966582,1,1
2014-11-11,8362.650390625,8378.7001953125,8321.849609375,8354.099609375,122000,2039.6800537109375,0.002205158117865702,0.003120184693883088,1,1
2014-11-12,8383.2998046875,8415.0498046875,8370.5,8378.900390625,125200,2038.25,0.0024692427756694,0.0006966942090356198,1,1
2014-11-13,8357.849609375,8408.0,8320.349609375,8405.25,127400,2039.3299560546875,-0.0030358207275695825,-0.0007011166816754955,0,0
2014-11-14,8389.900390625,8400.650390625,8346.7998046875,8360.7001953125,146800,2039.8199462890625,0.0038348119131084157,0.0005298447465655887,1,1
2014-11-17,8430.75,8438.099609375,8349.099609375,8378.400390625,113900,2041.3199462890625,0.0048689027846677835,0.00024027020881067784,1,1
2014-11-18,8425.900390625,8454.5,8407.25,8441.25,134700,2051.800048828125,-0.0005752287014797464,0.0007353590216279127,0,1
2014-11-19,8382.2998046875,8455.650390625,8360.5,8440.650390625,125400,2048.719970703125,-0.005174590716264804,0.005133983312177293,0,1
2014-11-20,8401.900390625,8410.849609375,8353.150390625,8406.5,122800,2052.75,0.00233833033823716,-0.0015011590075549863,1,0
2014-11-21,8477.349609375,8489.7998046875,8398.599609375,8408.2001953125,137000,2063.5,0.008980018238991194,0.0019670962134916703,1,1
2014-11-24,8530.150390625,8534.650390625,8490.7998046875,8490.9501953125,140700,2069.409912109375,0.006228453901630848,0.0052368773596394025,1,1
2014-11-25,8463.099609375,8535.349609375,8429.4501953125,8530.7998046875,271900,2067.030029296875,-0.00786044538249775,0.0028640233144536786,0,1
2014-11-26,8475.75,8500.2998046875,8438.650390625,8450.2998046875,151900,2072.830078125,0.0014947703806991175,-0.0011500296768531815,1,0
2014-11-28,8588.25,8617.0,8516.25,8516.7998046875,197200,2067.56005859375,0.013273161667109123,0.0028059818899186517,1,1
2014-12-01,8555.900390625,8623.0,8545.150390625,8605.099609375,152000,2053.43994140625,-0.0037667288883066474,-0.002542427180532325,0,0
2014-12-02,8524.7001953125,8560.2001953125,8504.650390625,8535.4501953125,137400,2066.550048828125,-0.003646629096650922,-0.006829362527492333,0,0
2014-12-03,8537.650390625,8546.9501953125,8508.349609375,8528.7001953125,153200,2074.330078125,0.0015191379187295961,0.006384461097458161,1,1
2014-12-04,8564.400390625,8626.9501953125,8526.400390625,8582.400390625,143500,2071.919921875,0.0031331805328282947,0.0037647427417917267,1,1
2014-12-05,8538.2998046875,8588.349609375,8523.900390625,8584.25,143300,2075.3701171875,-0.003047567225613501,-0.0011618962070774064,0,0
2014-12-08,8438.25,8546.349609375,8432.25,8538.650390625,163800,2060.31005859375,-0.0117177666486451,0.0016652165347093018,0,1
2014-12-09,8340.7001953125,8444.5,8330.5,8439.2998046875,146300,2059.820068359375,-0.011560430739489869,-0.007256565211683386,0,0
2014-12-10,8355.650390625,8376.7998046875,8317.0,8318.0498046875,136700,2026.1400146484375,0.0017924388795202972,-0.00023782354133117245,1,0
2014-12-11,8292.900390625,8348.2998046875,8272.400390625,8338.849609375,133900,2035.3299560546875,-0.007509888167461565,-0.01635096881921505,0,0
2014-12-12,8224.099609375,8321.900390625,8216.2998046875,8302.0,138100,2002.3299560546875,-0.008296347237907065,0.0045356892119050585,0,1
2014-12-15,8219.599609375,8242.400390625,8152.5,8160.75,137100,1989.6300048828125,-0.0005471723609561385,-0.016213587335965784,0,0
2014-12-16,8067.60009765625,8189.35009765625,8052.60009765625,8172.60009765625,197300,1972.739990234375,-0.018492325531937692,-0.006342586611898127,0,0
2014-12-17,8029.7998046875,8082.0,7961.35009765625,8041.2001953125,216200,2012.8900146484375,-0.004685444557388396,-0.008489022887163578,0,0
2014-12-18,8159.2998046875,8174.2998046875,8084.89990234375,8138.89990234375,162100,2061.22998046875,0.01612742573288095,0.020352415732846962,1,1
2014-12-19,8225.2001953125,8263.4501953125,8208.599609375,8230.4501953125,174800,2070.64990234375,0.008076721312181734,0.02401520473971619,1,1
2014-12-22,8324.0,8330.9501953125,8228.2001953125,8255.0,139200,2078.5400390625,0.012011841942012103,0.004570048934014581,1,1
2014-12-23,8267.0,8364.75,8252.849609375,8324.599609375,132200,2082.169921875,-0.006847669389716482,0.003810463907886641,0,1
2014-12-24,8174.10009765625,8286.400390625,8155.25,8272.0498046875,221900,2081.8798828125,-0.01123743829003876,0.0017463617463617798,0,1
2014-12-26,8200.7001953125,8234.5498046875,8147.9501953125,8204.7998046875,75500,2088.77001953125,0.0032541927965719086,-0.00013929653841071588,1,0
2014-12-29,8246.2998046875,8279.150390625,8214.7001953125,8214.7001953125,82100,2090.570068359375,0.005560453167287482,0.003309574570383944,1,1
2014-12-30,8248.25,8268.25,8220.5498046875,8260.2998046875,77700,2080.35009765625,0.00023649337990261365,0.0008617745425745227,1,1
2014-12-31,8282.7001953125,8291.0,8243.75,8243.900390625,84500,2058.89990234375,0.004176667209711216,-0.0048886047197381766,1,0
2015-01-02,8395.4501953125,8410.599609375,8288.7001953125,8288.7001953125,101900,2058.199951171875,0.013612710510011006,-0.010310858415930158,1,0
2015-01-05,8378.400390625,8445.599609375,8363.900390625,8407.9501953125,118200,2020.5799560546875,-0.0020308386436523884,-0.0003399636723855348,0,0
2015-01-06,8127.35009765625,8327.849609375,8111.35009765625,8325.2998046875,172800,2002.6099853515625,-0.029963988501869876,-0.018278105145113743,0,0
2015-01-07,8102.10009765625,8151.2001953125,8065.4501953125,8118.64990234375,164100,2025.9000244140625,-0.0031067936900222026,-0.008893471722946522,0,0
2015-01-08,8234.599609375,8243.5,8167.2998046875,8191.39990234375,143800,2062.139892578125,0.016353724358093125,0.01162984267174294,1,1
2015-01-09,8284.5,8303.2998046875,8190.7998046875,8285.4501953125,148000,2044.81005859375,0.006059844193054609,0.017888280629516196,1,1
2015-01-12,8323.0,8332.599609375,8245.599609375,8291.349609375,103200,2028.260009765625,0.004647232784114941,-0.008403811034715436,1,0
2015-01-13,8299.400390625,8356.650390625,8267.900390625,8346.150390625,129600,2023.030029296875,-0.002835469106692301,-0.008093685160912578,0,0
2015-01-14,8277.5498046875,8326.4501953125,8236.650390625,8307.25,146100,2011.27001953125,-0.0026327909136885097,-0.0025785552362955766,0,0
2015-01-15,8494.150390625,8527.099609375,8380.5498046875,8424.5,232100,1992.6700439453125,0.026167234392820093,-0.005813067327385291,1,0
2015-01-16,8513.7998046875,8530.75,8452.25,8504.0498046875,176000,2019.4200439453125,0.0023132877520259942,-0.009247875921837956,1,0
2015-01-20,8695.599609375,8707.900390625,8574.5,8575.099609375,158700,2022.550048828125,0.02135354469897277,0.013424199395820402,1,1
2015-01-21,8729.5,8741.849609375,8689.599609375,8719.650390625,185900,2032.1199951171875,0.0038985684884169647,0.0015499523698385698,1,1
2015-01-22,8761.400390625,8774.150390625,8727.0,8745.849609375,175500,2063.14990234375,0.0036543204794088346,0.004731623968765364,1,1
2015-01-23,8835.599609375,8866.400390625,8795.400390625,8827.9501953125,191200,2051.820068359375,0.008468876599840858,0.015269721916580492,1,1
2015-01-27,8910.5,8925.0498046875,8825.4501953125,8871.349609375,192000,2029.550048828125,0.00847711461998868,-0.005491522439307173,1,0
2015-01-28,8914.2998046875,8985.0498046875,8874.0498046875,8902.75,185100,2002.1600341796875,0.0004264412420740271,-0.010853787753941302,1,0
2015-01-29,8952.349609375,8966.650390625,8861.25,8901.5,256300,2021.25,0.0042684008302582566,-0.013495609366348305,1,0
2015-01-30,8808.900390625,8996.599609375,8775.099609375,8996.599609375,267300,1994.989990234375,-0.01602363904552817,0.009534685287099887,0,1
2015-02-02,8797.400390625,8840.7998046875,8751.099609375,8802.5,210100,2020.8499755859375,-0.0013054977908750764,-0.012991965252009852,0,0
2015-02-03,8756.5498046875,8837.2998046875,8726.650390625,8823.150390625,208700,2050.030029296875,-0.004643483770618517,0.01296246371066978,0,1
2015-02-04,8723.7001953125,8792.849609375,8704.400390625,8789.150390625,195300,2041.510009765625,-0.003751432939651078,0.014439495293299576,0,1
2015-02-05,8711.7001953125,8838.4501953125,8683.650390625,8733.099609375,173600,2062.52001953125,-0.0013755630903555804,-0.0041560462088314765,0,0
2015-02-06,8661.0498046875,8726.2001953125,8645.5498046875,8696.849609375,171300,2055.469970703125,-0.005814064934449137,0.010291406686777416,0,1
2015-02-09,8526.349609375,8605.5498046875,8516.349609375,8584.400390625,146800,2046.739990234375,-0.01555240973670402,-0.0034181723141418763,0,0
2015-02-10,8565.5498046875,8646.25,8470.5,8478.099609375,196200,2068.590087890625,0.0045975355349490155,-0.004247194360987749,1,0
2015-02-11,8627.400390625,8651.9501953125,8593.650390625,8603.2998046875,161600,2068.530029296875,0.007220854159723844,0.010675561019232394,1,1
2015-02-12,8711.5498046875,8732.5498046875,8599.25,8676.9501953125,158800,2088.47998046875,0.009753739278629103,-2.903358867545336e-05,1,0
2015-02-13,8805.5,8822.099609375,8729.650390625,8741.5,221900,2096.989990234375,0.0107845558389561,0.009644506431775834,1,1
2015-02-18,8869.099609375,8894.2998046875,8808.900390625,8811.5498046875,147600,2099.679931640625,0.0072227141417295915,0.004074738491730789,1,1
2015-02-19,8895.2998046875,8913.4501953125,8794.4501953125,8883.0498046875,213300,2097.449951171875,0.0029540986646272582,0.0012827631122593885,1,1
2015-02-20,8833.599609375,8899.9501953125,8816.2998046875,8895.5,197600,2110.300048828125,-0.006936269340802492,-0.0010620573331896477,0,0
2015-02-23,8754.9501953125,8869.0,8736.099609375,8856.849609375,139600,2109.659912109375,-0.008903438863023694,0.006126533626735764,0,1
2015-02-24,8762.099609375,8800.5,8726.75,8772.900390625,149800,2115.47998046875,0.0008166139044774035,-0.0003033391953459752,1,0
2015-02-25,8767.25,8840.650390625,8751.400390625,8801.900390625,135200,2113.860107421875,0.0005878032497472763,0.002758770892866691,1,1
2015-02-26,8683.849609375,8786.0498046875,8669.4501953125,8779.0,217500,2110.739990234375,-0.00951271956713906,-0.0007657236475081541,0,0
2015-02-27,8844.599609375,8856.9501953125,8717.4501953125,8729.5,249500,2104.5,0.018511375395821705,-0.001476028227480719,1,0
2015-03-02,8956.75,8972.349609375,8885.4501953125,8953.849609375,218100,2117.389892578125,0.01268009809128312,-0.0029563045487578377,1,0
2015-03-03,8996.25,9008.400390625,8925.5498046875,8962.849609375,177800,2107.780029296875,0.004410081781896391,0.006124919257840311,1,1
2015-03-04,8922.650390625,9119.2001953125,8893.9501953125,9109.150390625,248400,2098.530029296875,-0.008181143184660233,-0.0045385421527393,0,0
2015-03-05,8937.75,8957.5498046875,8849.349609375,8929.400390625,160100,2101.0400390625,0.0016922784950608172,-0.00438850348301556,1,0
2015-03-09,8756.75,8891.2998046875,8740.4501953125,8891.150390625,155500,2079.429931640625,-0.02025118178512486,0.0011960799848387271,0,1
2015-03-10,8712.0498046875,8778.0,8677.349609375,8769.75,163800,2044.1600341796875,-0.005104655872612551,-0.01028543341397603,0,0
2015-03-11,8699.9501953125,8755.599609375,8682.349609375,8728.75,172800,2040.239990234375,-0.0013888361116221049,-0.01696133008584244,0,0
2015-03-12,8776.0,8787.2001953125,8732.900390625,8740.650390625,173900,2065.949951171875,0.008741406902360804,-0.0019176795748703235,1,0
2015-03-13,8647.75,8849.75,8631.75,8844.0498046875,179200,2053.39990234375,-0.014613719234275346,0.012601439566208406,0,1
2015-03-16,8633.150390625,8663.5498046875,8612.0,8656.75,163300,2081.18994140625,-0.0016882552542568652,-0.006074710968194674,0,0
2015-03-17,8723.2998046875,8742.5498046875,8630.7998046875,8689.099609375,177000,2074.280029296875,0.010442238346779709,0.013533671171787054,1,1
2015-03-18,8685.900390625,8747.25,8664.0,8742.900390625,156400,2099.5,-0.004287301239194297,-0.003320173700583018,0,0
2015-03-19,8634.650390625,8788.2001953125,8614.650390625,8749.4501953125,163500,2089.27001953125,-0.00590036699653107,0.012158421402569175,0,1
2015-03-20,8570.900390625,8627.900390625,8553.0,8627.900390625,174600,2108.10009765625,-0.0073830435647072035,-0.004872579408787825,0,0
2015-03-23,8550.900390625,8608.349609375,8540.5498046875,8591.5498046875,150700,2104.419921875,-0.002333477124745964,0.00901275466979845,0,1
2015-03-24,8542.9501953125,8627.75,8535.849609375,8537.0498046875,156700,2091.5,-0.000929749494125387,-0.0017457310425351702,0,0
2015-03-25,8530.7998046875,8573.75,8516.5498046875,8568.900390625,161000,2061.050048828125,-0.0014222710360253243,-0.006139421956948832,0,0
2015-03-26,8342.150390625,8499.4501953125,8325.349609375,8474.9501953125,280100,2056.14990234375,-0.022113918786236364,-0.014558905652342857,0,0
2015-03-27,8341.400390625,8413.2001953125,8269.150390625,8396.0,193000,2061.02001953125,-8.990487642646094e-05,-0.002377499996742527,0,0
2015-03-30,8492.2998046875,8492.2998046875,8380.75,8390.9501953125,134700,2086.239990234375,0.018090417315550278,0.0023685613495147972,1,1
2015-03-31,8491.0,8550.4501953125,8454.150390625,8527.599609375,167200,2067.889892578125,-0.0001530568535489385,0.012236645187396533,0,1
2015-04-01,8586.25,8603.400390625,8464.75,8483.7001953125,125500,2059.68994140625,0.011217759981156483,-0.008795775050879251,1,0
2015-04-06,8659.900390625,8667.5498046875,8573.75,8615.7998046875,146900,2080.6201171875,0.00857771327704171,-0.003965371271123064,1,0
2015-04-07,8660.2998046875,8693.599609375,8586.849609375,8684.4501953125,148700,2076.330078125,4.612224673294918e-05,0.010161808998766064,1,1
2015-04-08,8714.400390625,8730.5,8679.7998046875,8698.9501953125,148200,2081.89990234375,0.006246964557533818,-0.0020619040578628844,1,0
2015-04-09,8778.2998046875,8785.5,8682.4501953125,8756.2001953125,152700,2091.179931640625,0.007332623152276119,0.002682533127767339,1,1
2015-04-10,8780.349609375,8787.400390625,8733.599609375,8774.349609375,139000,2102.06005859375,0.0002335081659441407,0.004457481018385057,1,1
2015-04-13,8834.0,8841.650390625,8762.099609375,8801.75,121600,2092.429931640625,0.006110279546012176,0.005202865037342352,1,1
2015-04-16,8706.7001953125,8760.0,8645.650390625,8757.0498046875,142900,2104.989990234375,-0.014410211080767454,-0.00458128059365126,0,0
2015-04-17,8606.0,8699.849609375,8596.7001953125,8698.0498046875,150400,2081.179931640625,-0.01156582781691673,0.006002618488592404,0,1
2015-04-20,8448.099609375,8619.9501953125,8422.75,8618.7998046875,148900,2100.39990234375,-0.01834770981001632,-0.011311245518606405,0,0
2015-04-21,8377.75,8469.349609375,8352.7001953125,8416.099609375,407800,2097.2900390625,-0.008327270348106652,0.009235131672624686,0,1
2015-04-22,8429.7001953125,8449.9501953125,8284.7001953125,8400.400390625,171800,2107.9599609375,0.006200972255378856,-0.0014806053255762563,1,0
2015-04-23,8398.2998046875,8504.9501953125,8361.849609375,8478.2001953125,156000,2112.929931640625,-0.0037249712205020824,0.005087480356207541,0,1
2015-04-24,8305.25,8413.2998046875,8273.349609375,8405.7001953125,173600,2117.68994140625,-0.011079600258562361,0.002357715893671175,0,1
2015-04-27,8213.7998046875,8334.4501953125,8202.349609375,8330.5498046875,171500,2108.919921875,-0.011011130948797465,0.002252800575326619,0,1
2015-04-28,8285.599609375,8308.0,8185.14990234375,8215.5498046875,174600,2114.760009765625,0.008741362876475867,-0.004141314249916261,1,0
2015-04-29,8239.75,8308.2001953125,8219.2001953125,8274.7998046875,160400,2106.85009765625,-0.005533650132347967,0.0027692316953564777,0,1
2015-04-30,8181.5,8229.400390625,8144.75,8224.5,267700,2085.510009765625,-0.007069389241178392,-0.0037403355807980043,0,0
2015-05-04,8331.9501953125,8346.0,8220.4501953125,8230.0498046875,131700,2114.489990234375,0.01838907233545184,-0.010128906614839228,1,0
2015-05-05,8324.7998046875,8355.650390625,8280.599609375,8338.400390625,155500,2089.4599609375,-0.0008581893143123631,0.0138958721526381,0,1
2015-05-06,8097.0,8331.9501953125,8083.0,8316.599609375,209600,2080.14990234375,-0.02736399793773192,-0.011837383677612334,0,0
2015-05-07,8057.2998046875,8122.60009765625,7997.14990234375,8077.0,161600,2088.0,-0.004903074634123761,-0.004455724813014705,0,0
2015-05-08,8191.5,8224.9501953125,8123.4501953125,8131.5,183100,2116.10009765625,0.01665572816769534,0.0037738134388320965,1,1
2015-05-11,8325.25,8332.75,8224.650390625,8243.2001953125,192000,2105.330078125,0.01632790087285607,0.013457901176364917,1,1
2015-05-12,8126.9501953125,8326.650390625,8115.2998046875,8326.150390625,173400,2099.1201171875,-0.02381908107113906,-0.005089560528435566,0,0
2015-05-13,8235.4501953125,8254.9501953125,8089.7998046875,8181.5498046875,169800,2098.47998046875,0.013350641678914421,-0.0029496376848567873,1,0
2015-05-14,8224.2001953125,8236.25,8137.2998046875,8232.4501953125,134800,2121.10009765625,-0.0013660455388829762,-0.00030495478248648844,0,0
2015-05-15,8262.349609375,8279.2001953125,8212.2001953125,8240.2998046875,129800,2122.72998046875,0.004638677701966021,0.010779286625573148,1,1
2015-05-18,8373.650390625,8384.599609375,8271.9501953125,8284.9501953125,148700,2129.199951171875,0.013470838987944989,0.0007684139066803652,1,1
2015-05-19,8365.650390625,8427.7998046875,8335.0,8356.2001953125,140300,2127.830078125,-0.0009553778372400901,0.003047948049283322,0,1
2015-05-20,8423.25,8440.349609375,8391.4501953125,8392.650390625,123600,2125.85009765625,0.006885251795789804,-0.0006433745436266181,1,0
2015-05-21,8421.0,8446.349609375,8382.5,8434.5,143800,2130.820068359375,-0.00026711779894939003,-0.0009305162517933008,0,0
2015-05-22,8458.9501953125,8489.5498046875,8420.599609375,8432.5,187300,2126.06005859375,0.004506613859696085,0.0023378744854138933,1,1
2015-05-26,8339.349609375,8378.900390625,8320.0498046875,8377.099609375,116800,2104.199951171875,-0.014138939605505163,-0.002233886303356414,0,0
2015-05-27,8334.599609375,8342.849609375,8277.9501953125,8302.75,165500,2123.47998046875,-0.0005695887835976965,-0.010281980197837881,0,0
2015-05-28,8319.0,8364.5,8270.150390625,8345.7001953125,232300,2120.7900390625,-0.00187166871908917,0.009162641262365545,0,1
2015-05-29,8433.650390625,8443.900390625,8305.7001953125,8327.099609375,363900,2107.389892578125,0.013781751487558669,-0.0012667608976734135,1,0
2015-06-01,8433.400390625,8467.150390625,8405.400390625,8417.25,122200,2111.72998046875,-2.964315431874809e-05,-0.0063184691730722164,0,0
2015-06-02,8236.4501953125,8445.349609375,8226.0498046875,8442.7998046875,146800,2109.60009765625,-0.023353592405198742,0.002059461282371222,0,1
2015-06-03,8135.10009765625,8236.7001953125,8094.14990234375,8232.4501953125,171400,2114.070068359375,-0.012305070176218624,-0.0010085961899480855,0,0
2015-06-04,8130.64990234375,8160.0498046875,8056.75,8155.14990234375,154700,2095.840087890625,-0.0005470363313393456,0.0021188711112078984,0,1
2015-06-05,8114.7001953125,8191.0,8100.14990234375,8119.14990234375,162100,2092.830078125,-0.001961676769116849,-0.008623167576889856,0,0
2015-06-08,8044.14990234375,8131.0,8030.5498046875,8124.35009765625,135900,2079.280029296875,-0.008694134258897646,-0.0014361829335245435,0,0
2015-06-09,8022.39990234375,8057.14990234375,8005.14990234375,8026.5,136000,2080.14990234375,-0.0027038282806817193,-0.006474509789282434,0,0
2015-06-10,8124.4501953125,8152.25,8023.7998046875,8024.14990234375,136800,2105.199951171875,0.012720668903445809,0.00041835300422188304,1,1
2015-06-11,7965.35009765625,8163.0498046875,7958.25,8157.2998046875,166200,2108.860107421875,-0.019582875620068996,0.012042424827124476,0,1
2015-06-12,7982.89990234375,7995.60009765625,7940.2998046875,7959.85009765625,136600,2094.110107421875,0.0022032684655837187,0.0017386264178671507,1,1
2015-06-15,8013.89990234375,8057.7001953125,7944.85009765625,7986.60009765625,133000,2084.429931640625,0.003883300602441242,-0.0069942998817651425,1,0
2015-06-16,8047.2998046875,8061.85009765625,7952.35009765625,8004.2001953125,124000,2096.2900390625,0.004167746384501569,-0.004622572493653387,1,0
2015-06-17,8091.5498046875,8136.85009765625,8048.9501953125,8084.2001953125,152500,2100.43994140625,0.005498738840850059,0.0056898566086796,1,1
2015-06-18,8174.60009765625,8186.89990234375,8101.7998046875,8113.7001953125,144800,2121.239990234375,0.010263830165222254,0.0019796413026920145,1,1
2015-06-19,8224.9501953125,8250.7998046875,8195.650390625,8201.150390625,147100,2109.989990234375,0.006159334653041526,0.009902710578908236,1,1
2015-06-22,8353.099609375,8369.4501953125,8257.400390625,8259.2998046875,122700,2122.85009765625,0.015580570218593381,-0.0053035017498218595,1,0
2015-06-23,8381.5498046875,8398.4501953125,8334.9501953125,8377.4501953125,131700,2124.199951171875,0.003405944696333929,0.006094866554531064,1,1
2015-06-24,8360.849609375,8421.349609375,8338.900390625,8399.400390625,130100,2108.580078125,-0.002469733616678238,0.0006358685039113965,0,1
2015-06-25,8398.0,8423.150390625,8329.5,8336.25,201200,2102.31005859375,0.00444337505883885,-0.00735329696164333,1,0
2015-06-26,8381.099609375,8408.5498046875,8339.7001953125,8393.9501953125,110600,2101.489990234375,-0.0020124304149797823,-0.0029735743006855664,0,0
2015-06-29,8318.400390625,8329.4501953125,8195.650390625,8247.0498046875,132000,2057.639892578125,-0.00748102536329065,-0.0003900796440671206,0,0
2015-06-30,8368.5,8378.0,8298.9501953125,8316.349609375,158500,2063.110107421875,0.006022745602803914,-0.02086619391956246,1,0
2015-07-01,8453.0498046875,8481.599609375,8370.150390625,8376.25,131800,2077.419921875,0.01010334046573469,0.0026584898861461426,1,1
2015-07-02,8444.900390625,8479.25,8433.2001953125,8471.9501953125,112000,2076.780029296875,-0.0009640797405430224,0.006936040108400654,0,1
2015-07-06,8522.150390625,8533.150390625,8386.150390625,8386.150390625,101500,2068.760009765625,0.009147532407340009,-0.0003080227407983305,1,0
2015-07-07,8510.7998046875,8561.349609375,8483.849609375,8525.5,122200,2081.340087890625,-0.0013318922357890006,-0.003861756863082544,0,0
2015-07-08,8363.0498046875,8457.5,8341.400390625,8439.2001953125,188100,2046.6800537109375,-0.01736029555278973,0.00608097510857486,0,1
2015-07-09,8328.5498046875,8400.2998046875,8323.0,8364.849609375,131300,2051.31005859375,-0.004125289314989233,-0.016652749054007043,0,0
2015-07-10,8360.5498046875,8377.099609375,8315.400390625,8365.7001953125,154100,2076.6201171875,0.0038422055160178825,0.0022622025726091177,1,1
2015-07-13,8459.650390625,8471.650390625,8355.400390625,8397.25,117800,2099.60009765625,0.011853357524637564,0.012338485100151564,1,1
2015-07-14,8454.099609375,8480.25,8424.099609375,8470.599609375,101700,2108.949951171875,-0.0006561478304294432,0.011066049239604414,0,1
2015-07-15,8523.7998046875,8531.400390625,8462.9501953125,8463.400390625,105500,2107.39990234375,0.008244543893853207,0.004453159211633695,1,1
2015-07-16,8608.0498046875,8616.099609375,8542.900390625,8546.150390625,116000,2124.2900390625,0.009884089482447456,-0.000734986066058041,1,0
2015-07-17,8609.849609375,8642.9501953125,8593.150390625,8623.650390625,105000,2126.639892578125,0.00020908390731189108,0.008014680412562258,1,1
2015-07-20,8603.4501953125,8624.099609375,8559.0,8623.900390625,90600,2128.280029296875,-0.0007432666484129546,0.001106182994042637,0,1
2015-07-21,8529.4501953125,8646.75,8517.900390625,8601.5,164100,2119.2099609375,-0.00860120048586066,0.00077123387202227,0,1
2015-07-22,8633.5,8643.900390625,8498.650390625,8512.25,136800,2114.14990234375,0.012198887654526924,-0.0042616893616069795,1,0
2015-07-23,8589.7998046875,8654.75,8573.7998046875,8643.9501953125,132900,2102.14990234375,-0.005061700968610694,-0.0023877098952062026,0,0
2015-07-24,8521.5498046875,8589.150390625,8513.5,8588.150390625,127400,2079.64990234375,-0.00794547038951432,-0.005676040278268291,0,0
2015-07-27,8361.0,8492.2001953125,8351.5498046875,8492.099609375,136600,2067.639892578125,-0.01884044667546103,-0.01070332804283558,0,0
2015-07-28,8337.0,8397.400390625,8321.75,8371.099609375,174600,2093.25,-0.002870470039468942,-0.005775015185050969,0,0
2015-07-29,8375.0498046875,8381.5,8338.4501953125,8365.599609375,141000,2108.570068359375,0.004563968416396724,0.012386154626733425,1,1
2015-07-30,8421.7998046875,8458.900390625,8408.2998046875,8417.0,215200,2108.6298828125,0.005582056356707721,0.007318795346650031,1,1
2015-07-31,8532.849609375,8548.9501953125,8448.0,8456.099609375,203300,2103.840087890625,0.013185994355469077,2.836730636679441e-05,1,1
2015-08-03,8543.0498046875,8563.9501953125,8508.099609375,8510.650390625,156700,2098.0400390625,0.0011954031512864116,-0.002271519985995063,1,0
2015-08-04,8516.900390625,8565.150390625,8448.25,8564.099609375,187400,2093.320068359375,-0.00306089917070973,-0.002756886733696673,0,0
2015-08-05,8567.9501953125,8591.849609375,8545.849609375,8547.4501953125,132800,2099.840087890625,0.005993941733038577,-0.002249704779339723,1,0
2015-08-06,8588.650390625,8606.2998046875,8551.5,8585.7998046875,134900,2083.56005859375,0.002416003226048735,0.0031146787487494887,1,1
2015-08-07,8564.599609375,8595.9501953125,8552.7001953125,8580.7998046875,143700,2077.570068359375,-0.002800298085977815,-0.00775298528243118,0,0
2015-08-10,8525.599609375,8621.5498046875,8497.7998046875,8577.0,123400,2104.179931640625,-0.004553627931107251,-0.0028748824444340126,0,0
2015-08-11,8462.349609375,8556.25,8441.2998046875,8548.4501953125,154400,2084.070068359375,-0.007418833032042493,0.012808166466444781,0,1
2015-08-12,8349.4501953125,8446.9501953125,8337.9501953125,8445.7001953125,190000,2086.050048828125,-0.013341379081930671,-0.00955710249815489,0,0
2015-08-13,8355.849609375,8429.5,8339.75,8384.4501953125,189200,2083.389892578125,0.0007664473603414823,0.0009500546545004873,1,1
2015-08-14,8518.5498046875,8530.099609375,8381.2001953125,8402.349609375,155900,2091.5400390625,0.01947141259339502,-0.0012752120935421996,1,0
2015-08-17,8477.2998046875,8530.599609375,8428.0498046875,8530.5,174700,2102.43994140625,-0.004842373519645449,0.003911964108786803,0,1
2015-08-18,8466.5498046875,8525.75,8433.599609375,8505.849609375,153300,2096.919921875,-0.0012680924643075908,0.00521142418513576,0,1
2015-08-19,8495.150390625,8520.4501953125,8425.9501953125,8468.0498046875,130500,2079.610107421875,0.0033780685872379923,-0.002625530186397551,1,0
2015-08-20,8372.75,8501.349609375,8359.75,8471.0498046875,184100,2035.72998046875,-0.014408266481082843,-0.008254876246131082,0,0
2015-08-21,8299.9501953125,8322.2001953125,8225.0498046875,8305.400390625,201300,1970.8900146484375,-0.008694849922367243,-0.021100170073477753,0,0
2015-08-24,7809.0,8060.0498046875,7769.39990234375,8055.9501953125,312400,1893.2099609375,-0.05915098088055637,-0.031850965718637325,0,0
2015-08-25,7880.7001953125,7925.39990234375,7667.25,7895.39990234375,299100,1867.6099853515625,0.009181738418811536,-0.03941369286646568,1,0
2015-08-26,7791.85009765625,7930.0498046875,7777.10009765625,7865.25,216600,1940.510009765625,-0.011274391291918318,-0.01352199497897244,0,0
2015-08-27,7948.9501953125,7963.60009765625,7862.2998046875,7921.60009765625,305000,1987.6600341796875,0.02016210472317792,0.03903385877450183,1,1
2015-08-28,8001.9501953125,8091.7998046875,7961.64990234375,8053.7001953125,195600,1988.8699951171875,0.006667547122292117,0.024297748621125326,1,1
2015-08-31,7971.2998046875,8043.60009765625,7947.9501953125,8009.25,198200,1972.1800537109375,-0.003830365083121179,0.0006087363616984476,0,1
2015-09-01,7785.85009765625,7929.10009765625,7746.5,7907.9501953125,184900,1913.8499755859375,-0.023264675971940818,-0.008391670369217175,0,0
